Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI_14,MACD,Bollinger_upper,Bollinger_middle,Bollinger_lower,VWAP,ATR_14,Stoch_%K,Stoch_%D
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,287.8066711425781,60485100,282.71283264160155,276.669756165627,60.307218369999354,11.828403865048983,296.5305685386188,282.71283264160155,268.8950967445843,224.63020144252334,11.958725340255711,69.26020379041961,62.438346510684575
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,283.1533203125,45473100,283.3506652832031,277.2872384653292,57.26578251655867,10.99569715922621,295.96033317840687,283.3506652832031,270.74099738799936,224.96986047504407,11.620482647145929,57.6558393968936,62.29149178676462
2021-02-10,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,268.2733459472656,108648300,282.606999206543,276.4287725112279,48.79197106320645,9.030978028272614,296.8284040648506,282.606999206543,268.3855943482354,225.56213891473223,11.967589634403364,20.548677051774092,49.154906746362435
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400,281.89449920654295,275.8692079603074,50.01253854131907,7.570631283813896,297.0044648477939,281.89449920654295,266.784533565292,225.92656451212042,11.782999753290847,26.234458678368366,34.812991709012024
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,272.0400085449219,71304900,281.41316680908204,275.50452230169924,50.83542304112379,6.458804238379855,297.12291387744943,281.41316680908204,265.70341974071465,226.33351849406168,11.703260949065832,31.105392360328736,25.96284269682374
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,265.40667724609375,59406900,280.9141677856445,274.542822772594,47.10905463883431,4.9849554326389125,297.9370327649579,280.9141677856445,263.8913028063311,226.61870719175664,11.54731295368055,14.470428218625312,23.93675975244081
2021-02-17,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,266.04998779296875,77989500,280.14083404541014,273.733981345963,47.510902920083005,3.8247401961807554,298.3480282603359,280.14083404541014,261.93363983048437,226.99294903753426,11.62322030478484,30.50044543963308,25.358755339529043
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,262.4599914550781,53871300,279.08966674804685,272.66026802302156,45.43626904252033,2.585771397686017,298.77138627745893,279.08966674804685,259.4079472186348,227.2239532273692,11.313942780224318,21.411081672689566,22.12731844364932
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,260.4333190917969,56874900,278.02816619873045,271.49579669623824,44.261246904744546,1.4239299978322606,299.26845958080264,278.02816619873045,256.78787281665825,227.45075294779573,10.968186735515216,16.27983344498299,22.730453519101882
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,238.1666717529297,111809100,275.8258338928223,268.32159432068505,33.891097960598685,-1.2788284934480885,303.1394503066239,275.8258338928223,248.51221747902065,227.59271619299088,11.877600660796494,2.5249579330476903,13.405291016906752
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,232.94667053222656,199820700,272.7931671142578,264.9525539598795,31.998363972626237,-3.7982111296531684,304.63316807196685,272.7931671142578,240.95316615654875,227.716545070342,13.303010864015272,30.816746291183136,16.54051255640461
2021-02-24,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,247.33999633789062,110301000,270.4419998168945,263.27516751969006,41.6713603454072,-4.580616422756293,302.5074329104874,270.4419998168945,238.3765667233016,227.96391797498043,13.56303357783003,47.54028760726542,26.96066394383209
2021-02-25,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,227.4066619873047,117071700,267.40966567993166,259.85911937374857,34.37802662751068,-6.731534803749838,303.46223791441787,267.40966567993166,231.35709344544543,227.9565604504572,14.295197177599984,24.430961926382434,34.262665274943664
2021-02-26,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,225.1666717529297,123267600,264.7441665649414,256.5550767431944,33.66498048985777,-8.51870329982026,304.7912249269408,264.7441665649414,224.697108202942,227.9183075004235,14.397682788309918,21.834072568197975,31.268440700615283
2021-03-01,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,239.47666931152344,81408600,263.4924995422363,254.9285617497019,41.94872288332273,-8.680289030815885,305.0277679260501,263.4924995422363,221.95723115842256,228.0220318570137,14.404991160573497,41.29153211464545,29.18552220307529
2021-03-02,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600,260.9363327026367,252.44139770053016,38.12783858773547,-9.558602882918535,304.35855291270144,260.9363327026367,217.514112492572,228.02819388258294,14.235825139826618,29.864509489241378,30.996704724028273
2021-03-03,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,217.73333740234375,90624000,257.27649993896483,249.13586814832192,34.601148329923944,-11.021685358890295,302.2796946856233,257.27649993896483,212.27330519230634,227.92715256299874,14.38540918920005,16.217763301419982,29.124601635102277
2021-03-04,218.60000610351562,222.81666564941406,200.0,207.14666748046875,207.14666748046875,197758500,253.38899993896484,245.13689665614544,31.594132017923513,-12.88689247361728,301.5020148295835,253.38899993896484,205.27598504834617,227.49141701440217,14.987641793501052,9.701359910419159,18.59454423369351
2021-03-05,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,199.31666564941406,268189500,249.18833389282227,240.77306513169484,29.54876265779349,-14.82599343636653,300.6640636295547,249.18833389282227,197.71260415608987,226.71238268776395,16.020667161696846,20.766579849127083,15.56190102032208
2021-03-08,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,187.6666717529297,155361000,244.36783447265626,235.71531338133624,26.771676212195416,-17.10561913469172,299.77853573051954,244.36783447265626,188.957133214793,226.0968248657039,16.336810259591825,9.030154728855708,13.16603149613399
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,224.52667236328125,202569900,241.2038345336914,234.64972852247385,44.53373629428107,-15.75631592503592,293.46902436359596,241.2038345336914,188.93864470378688,226.06519964057227,17.910132885790066,52.114261213473874,27.303665263818896
2021-03-10,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,222.68666076660156,181817100,238.18050155639648,233.5103887362003,43.96050900238251,-14.66639193173549,287.28969796839635,238.18050155639648,189.07130514439658,226.00520679679596,18.125838246417228,49.968892356166066,37.03776943283189
2021-03-11,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700,236.4268341064453,233.48082761353763,48.073269153553284,-12.806653815010407,283.57826041208386,236.4268341064453,189.27540780080673,226.08082757023482,17.651136299268007,69.91398215279087,57.332378574143604
2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400,234.46133346557616,233.26773278455116,47.37638318487617,-11.359736503712156,278.961380939302,234.46133346557616,189.96128599185033,226.13060706749667,17.18700767584094,75.05231171679993,64.97839540858563
2021-03-15,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,235.97999572753906,88006800,232.65833282470703,233.52604354102618,49.292708502743174,-9.718802618994403,273.71050551738347,232.65833282470703,191.60616013203062,226.21287334503177,16.65317377970107,81.96681363396812,75.64436916785299
2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100,230.66933212280273,232.77372160454823,45.40095094958907,-9.14832194028645,268.94274914652755,230.66933212280273,192.3959150990779,226.20754851366686,16.343184507908806,69.48715045798365,75.50209193625057
2021-03-17,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,233.93666076660156,121117500,229.06366577148438,232.88447771522,48.88900230404232,-7.934203974342125,263.7957650617385,229.06366577148438,194.33156648123025,226.29459496650097,16.431052310217776,89.37341416577338,80.27579275257506
2021-03-18,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400,226.82666625976563,231.44024185859934,43.102155710359746,-8.186190329764088,258.27463734060876,226.82666625976563,195.3786951789225,226.2158532037346,16.443358039454452,62.58672545695088,73.81576336023598
2021-03-19,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000,224.71949996948243,230.18783723265014,43.35594728926234,-8.244856166202709,252.2859255661958,224.71949996948243,197.15307437276905,226.12298787957866,16.045260687863955,63.528238718664845,71.82945944712971
2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600,223.97783279418945,229.53502685307112,45.66531064521197,-7.7945436347199575,250.8465236442774,223.97783279418945,197.1091419441015,226.09320059966106,15.964647192511507,73.17221778215112,66.42906065258894
2021-03-23,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,220.72000122070312,91475700,223.3664993286133,228.6955006023694,44.64949446099048,-7.561378495237477,249.94593342362478,223.3664993286133,196.7870652336018,226.04928671164976,15.307410691735015,68.77662438589711,68.49236029557103
2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,210.08999633789062,101385600,221.50399932861328,226.92354781527618,40.685003294445345,-8.140507296890235,246.26077792302706,221.50399932861328,196.7472207341995,225.90602278485653,15.116643711870571,50.89704835365757,64.28196350723528
2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700,220.80683288574218,225.6416226071435,42.43188634106358,-8.232373282904945,245.6446286709559,220.80683288574218,195.96903710052845,225.77771800927576,14.894026303879816,51.301385809902904,56.99168618315253
2021-03-26,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,206.23666381835938,101558400,219.86033248901367,223.79353129392595,39.732247814201536,-8.787018279329658,245.39440724814304,219.86033248901367,194.3262577298843,225.60534811194887,14.876120215349337,19.161759568095697,40.45339791055206
2021-03-29,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,203.76333618164062,85911000,218.07466583251954,221.8858936641845,38.82187775163976,-9.318734731545078,242.85564797870234,218.07466583251954,193.29368368633675,225.4435734915156,14.353777626725053,12.533849449372271,27.66566494245696
2021-03-30,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,211.8733367919922,118297200,217.22766571044923,220.9323168192138,43.40124652553756,-8.982173672693818,241.6378052920639,217.22766571044923,192.81752612883457,225.30657238583552,14.439222299941678,36.51470954663909,22.736772854702355
2021-03-31,215.5399932861328,224.0,213.70333862304688,222.64332580566406,222.64332580566406,100011900,217.47316513061523,221.0952700560186,48.87427846315775,-7.7569808571448675,241.9972057563785,217.47316513061523,192.94912450485197,225.28403341,14.274039507660687,62.961430881148964,37.33666329238678
2021-04-01,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,220.5833282470703,105895200,218.1449981689453,221.0465136932616,47.91978683778089,-6.873003603401543,242.23297114856763,218.1449981689453,194.05702518932299,225.24228536813618,14.040179542827781,57.90291305789583,52.45968449522797
2021-04-05,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,230.35000610351562,125528400,219.6966651916504,221.93256058947628,52.642043209120736,-5.322995799488467,242.7073362534207,219.6966651916504,196.6859941298801,225.2954983606166,14.142309662676022,85.39481967082438,68.75305453662305
2021-04-06,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,230.5399932861328,84815400,221.84033126831054,222.75231608439594,52.73182902399328,-4.032785627444781,239.99084703553106,221.84033126831054,203.68981550109,225.33215735550027,13.493573083813002,85.88134250762256,76.39302507878092
2021-04-07,229.0,230.4600067138672,222.6133270263672,223.6566619873047,223.6566619873047,78928200,221.7968307495117,222.83844426562536,49.099766997471,-3.5250771845541635,239.92554220940386,221.7968307495117,203.66811928961957,225.32132901892848,13.095936882095332,68.2543751301686,79.84351243620519
2021-04-08,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,227.93333435058594,71772900,222.05916442871094,223.32367189276445,51.34222667607729,-2.7459690457934585,240.3825887581422,222.05916442871094,203.7357400992797,225.33658977475142,12.602894541675017,79.20616009574938,77.78062591118018
2021-04-09,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,225.67333984375,64311300,221.68283157348634,223.54744979285832,50.086453391273785,-2.284548053910356,239.3737952675645,221.68283157348634,203.99186787940818,225.33834352928918,12.04483125619265,73.41872263040402,73.62641928544066
2021-04-12,228.56666564941406,234.93333435058594,227.3633270263672,233.9933319091797,233.9933319091797,87407100,221.82033157348633,224.54229570869845,54.49870721236672,-1.2332980743789506,239.84596947605317,221.82033157348633,203.7946936709195,225.39917437403582,11.845914345524312,94.72471857207442,82.44986709940927
2021-04-13,237.56666564941406,254.3333282470703,236.8866729736328,254.10667419433594,254.10667419433594,133958400,222.72666549682617,227.3579508025687,63.01122483884066,1.208868651128256,244.8630659098819,222.72666549682617,200.59026508377045,225.70510498528546,12.45263448783619,99.60465019100766,89.2493637978287
2021-04-14,256.8999938964844,260.2633361816406,242.67666625976562,244.07666015625,244.07666015625,147052200,223.64916534423827,228.95020883625264,57.258468306936784,2.3083557788876874,247.6512205983149,223.64916534423827,199.64711009016165,225.91753895535288,12.81935130455325,74.41246676160594,89.58061184156269
2021-04-15,247.6999969482422,247.89666748046875,240.43666076660156,246.28334045410156,246.28334045410156,83546700,224.2664993286133,230.60098327604777,58.163443273861866,3.3195027457200013,249.87643715740256,224.2664993286133,198.65656149982402,226.05045993555308,12.436540976647104,77.90073732309841,83.97261809190401
2021-04-16,242.88333129882812,249.80332946777344,241.53334045410156,246.5933380126953,246.5933380126953,83938500,225.71016616821288,232.124064679538,58.29702806928574,4.098611966622087,252.88843758949804,225.71016616821288,198.53189474692772,226.18428785472173,12.138930122148874,78.39077448835064,76.90132619101833
2021-04-19,239.86666870117188,241.8000030517578,230.60000610351562,238.2100067138672,238.2100067138672,119058600,226.7061668395996,232.70367820661698,53.33711926907781,3.993561572076203,254.18211591716195,226.7061668395996,199.23021776203726,226.29439144391696,12.414244535508217,65.13859300768391,73.810034939711
2021-04-20,239.13999938964844,245.75,236.89666748046875,239.663330078125,239.663330078125,106827000,227.52266693115234,233.36650219437965,54.06671964188125,3.981681086067084,255.51487113015185,227.52266693115234,199.53046273215284,226.4033231839016,12.159893677224147,55.7559983168139,66.4284552709495
2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,248.0399932861328,93646500,228.88866653442383,234.7639775364514,58.13028277080372,4.595221575603944,258.0611974539664,228.88866653442383,199.7161356148813,226.55677336429346,12.406567487877222,69.78657809855139,63.560389807683066
2021-04-22,247.1666717529297,251.2566680908203,239.34666442871094,239.89666748046875,239.89666748046875,106770900,230.37900009155274,235.25280515016732,53.202754687633785,4.373938458115674,258.5873215683735,230.37900009155274,202.17067861473194,226.66377565992735,12.371098643179518,45.90527556798954,57.149283994451615
2021-04-23,239.93333435058594,245.7866668701172,238.48666381835938,243.13333129882812,243.13333129882812,85110000,231.8625,236.00333145003978,54.841264005729954,4.4089184460710555,259.4707043563787,231.8625,204.25429564362133,226.76841193465418,12.008877529506538,54.50199012657294,56.7312812643713
2021-04-26,247.0,249.76666259765625,244.20333862304688,246.06666564941406,246.06666564941406,93115500,233.85400009155273,236.96174423093257,56.333460650831604,4.620078516497983,259.45407090556597,233.85400009155273,208.2539292775395,226.9016264316071,11.624909941600936,62.293048924164445,54.23343820624231
2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,234.913330078125,88311000,235.41149978637696,236.76665716876042,49.61969392610827,3.8431420757723913,256.97060991600006,235.41149978637696,213.85238965675387,226.95373596953888,11.624321281570289,31.707976784613948,49.50100527845044
2021-04-28,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,231.46665954589844,66813000,236.39116592407225,236.26189549039262,47.726734849919204,2.9156866216271737,255.18636680329578,236.39116592407225,217.59596504484873,226.97583456368238,11.14877510465009,22.422767816953776,38.80793117524406
2021-04-29,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,225.6666717529297,86536200,236.54233322143554,235.2528265630152,44.640505217164254,1.693143446186781,254.93718313504743,236.54233322143554,218.14748330782365,226.9675838509377,11.15600545431794,7.569711208216182,20.566818603261307
2021-04-30,222.52999877929688,238.49000549316406,222.04666137695312,236.47999572753906,236.47999572753906,122276100,237.337166595459,235.36969981677936,51.0020325398298,1.5786167346717264,254.21633340584182,237.337166595459,220.45799978507617,227.05154567594346,11.533672501596012,37.76711193307588,22.586530319415285
2021-05-03,234.60000610351562,235.3333282470703,226.8333282470703,228.3000030517578,228.3000030517578,81129300,237.2346664428711,234.6963953629678,46.63616557843557,0.8183628670728638,254.30611130622967,237.2346664428711,220.1632215795125,227.05881451627644,11.398886428658349,16.362861778957488,20.566561640083187
2021-05-04,226.31333923339844,227.81666564941406,219.23333740234375,224.53334045410156,224.53334045410156,89217900,236.93433380126953,233.7284853716472,44.73710265091868,-0.0870782092586353,254.6649411676215,236.93433380126953,219.20372643491757,227.04274744276202,11.2322992301409,16.550442873404773,23.560138861812717
2021-05-05,227.02000427246094,228.43333435058594,222.44667053222656,223.64666748046875,223.64666748046875,65705700,236.93383407592773,232.768312239154,44.27999809633065,-0.8662087688479403,254.66593880355524,236.93383407592773,219.20172934830023,227.02690971977836,10.85761098644222,13.781608543651942,15.56497106533807
2021-05-06,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,221.17999267578125,83353800,236.5961669921875,231.664662756928,42.96479286673807,-1.6635391487423021,255.23500726042312,236.5961669921875,217.9573267239519,226.9925220810668,10.820638511545678,13.048052618344958,14.46003467846723
2021-05-07,221.93333435058594,230.0,220.07333374023438,224.1233367919922,224.1233367919922,70407600,236.5186668395996,230.94644123645793,45.06168036650794,-2.034473800087227,255.3504221881551,236.5186668395996,217.6869114910441,226.97833882375636,10.756783350704245,21.55728773782583,16.12898296660758
2021-05-10,221.63333129882812,221.68333435058594,209.20333862304688,209.67999267578125,209.67999267578125,94177200,235.3029998779297,228.92106518306014,37.731034746523186,-3.4540828290712966,257.4730483157033,235.3029998779297,213.1329514401561,226.86471064938053,11.054155837721463,1.1334514026996303,11.912930586290145
2021-05-11,199.74667358398438,209.03334045410156,198.53334045410156,205.73333740234375,205.73333740234375,139511700,232.88433303833008,226.71271015632524,36.0072959004092,-4.8417822573065905,256.806469331601,232.88433303833008,208.96219674505917,226.66106813940021,11.060762722289908,13.65618839131809,12.11564251061452
2021-05-12,200.8300018310547,206.80332946777344,195.58999633789062,196.6300048828125,196.6300048828125,101470800,230.5120002746582,223.8476906064669,32.33755175554026,-6.600025916230692,258.57582714495777,230.5120002746582,202.44817340435858,226.45203823337374,11.071660608546543,1.9196613906349544,5.569767061550896
2021-05-13,200.51333618164062,202.15333557128906,186.5500030517578,190.56333923339844,190.56333923339844,132554700,227.72600021362305,220.6777523804604,30.133464979682216,-8.386303810027812,259.75666150608697,227.72600021362305,195.69533892115916,226.12865431138894,11.395351459331165,6.348541999006992,7.30813059365335
